DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Austria,2021,10.49,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Austria,2022,12.23,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Austria,2023,13.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2014,4.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2015,4.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2016,4.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2017,4.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2018,4.56,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2019,4.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2020,4.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2021,5.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,2022,5.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2000,3.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2001,3.82,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2002,4.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2003,3.95,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2004,4.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2005,4.25,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2006,4.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2007,4.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2008,4.56,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2009,4.85,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2010,4.81,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2011,5.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2012,5.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2013,5.64,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2014,6.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2015,6.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2016,6.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2017,6.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2018,6.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2019,6.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2020,7.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2021,7.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2022,8.40,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,2023,9.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2000,2.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2001,2.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2002,2.62,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2003,2.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2004,3.04,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2005,3.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2006,3.31,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2007,3.74,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2008,4.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2009,4.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2010,4.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2011,4.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2012,4.77,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2013,5.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2014,5.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2015,5.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2016,5.41,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2017,5.48,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2018,5.78,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2019,6.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2020,6.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2021,6.61,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2022,7.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2023,9.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2000,4.69,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2001,5.03,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2002,5.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2003,5.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2004,6.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2005,5.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2006,6.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2007,6.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2008,6.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2009,6.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2010,7.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2011,7.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2012,7.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2013,7.76,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2014,7.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2015,7.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2016,7.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2017,8.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2018,8.32,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2019,8.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2020,9.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2021,10.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2022,11.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,2023,12.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2000,3.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2001,3.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2002,3.57,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2003,3.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2004,3.80,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2005,4.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2006,4.18,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2007,4.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2008,4.94,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2009,5.10,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2010,4.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2011,5.24,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2012,5.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2013,5.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2014,5.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2015,6.15,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2016,6.42,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2017,6.59,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2018,6.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2019,7.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2020,7.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2021,7.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2022,8.50,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,2023,9.88,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2000,5.44,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2001,5.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2002,5.75,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2003,5.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2004,6.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2005,6.25,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2006,6.33,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2007,7.00,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2008,7.06,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2009,7.16,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2010,7.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2011,8.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2012,8.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2013,8.02,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2014,8.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2015,8.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2016,9.14,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2017,9.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2018,9.99,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2019,10.35,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2020,10.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2021,11.09,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2022,12.45,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,2023,14.37,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2000,6.11,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2001,6.17,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2002,6.54,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2003,6.26,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2004,6.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2005,7.38,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2006,7.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2007,7.72,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2008,8.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2009,8.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2010,8.60,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2011,9.39,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2012,9.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2013,10.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2014,10.71,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2015,11.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2016,11.20,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2017,11.89,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2018,12.16,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2019,12.65,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2020,14.08,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2021,14.91,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2022,16.96,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,2023,17.30,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2000,2.27,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2001,2.34,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2002,2.78,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2003,2.90,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2004,2.92,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2005,3.29,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2006,3.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2007,3.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2008,4.05,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2009,4.43,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2010,3.55,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2011,4.10,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2012,4.51,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2013,4.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2014,4.69,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2015,5.47,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2016,4.64,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2017,5.01,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2018,5.52,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2019,6.87,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2020,7.21,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2021,7.70,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2022,7.87,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2023,9.45,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2000,5.36,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2001,5.66,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2002,6.07,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2003,6.28,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2004,6.58,,
ESTAT:SDG_07_30(1.0),19/12/24 23:00:00,Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,2005,6.63,,
